checkpoint_sentences,sentence_index,retrieval_mode,recall_step,expected_word,decoded_word,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,advance_success,timed_overlap_of_selected_word,column_overlap_of_selected_word,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_rank,number_of_ranked_candidates,top_5_candidates,stopped_reason,previous_active_cell_count,previous_winner_count,burst_cell_count
200,36,proximal-replay,3,bear,mischievous,62,62,62,,2,4,0,0,,75,"[{""word"": ""mischievous"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""alarm"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""doctor"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Soon"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""visitors"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,75
200,36,proximal-replay,4,",",hearse,88,88,88,,2,3,1,1,50,79,"[{""word"": ""hearse"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""ought"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""CHAPTER"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""salt"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""pile"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,82,10,65
200,37,proximal-replay,1,even,all,100,100,100,,2,3,1,1,54,59,"[{""word"": ""all"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Johnny"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""grass"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""fall"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Danny"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,82,10,63
200,37,proximal-replay,2,if,these,90,90,90,,2,2,0,0,,77,"[{""word"": ""these"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""they"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""suppose"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pleasant"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""place"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,45
200,37,proximal-replay,3,you,motives,69,69,69,,5,5,0,0,,62,"[{""word"": ""motives"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""three"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""heard"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""CHAPTER"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pudding"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,36
200,37,proximal-replay,4,tried,had,68,68,68,,6,6,0,0,,70,"[{""word"": ""had"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""well"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""far"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""opening"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""taking"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,46,10,27
200,38,proximal-replay,1,and,and,91,91,91,,1,4,1,4,1,63,"[{""word"": ""and"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""that"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""keep"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""'m"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""seemed"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,55,10,72
200,38,proximal-replay,2,drop,told,97,97,97,,3,5,0,0,,81,"[{""word"": ""told"", ""timed_overlap"": 3, ""column_overlap"": 5}, {""word"": ""put"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""never"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""eggs"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Cursed"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,45
200,38,proximal-replay,3,remorsefully,me,75,75,75,,5,5,1,1,47,62,"[{""word"": ""me"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""Look"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Souchong"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""him"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""My"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,55,10,27
200,38,proximal-replay,4,at,",",57,57,57,,3,3,0,0,,61,"[{""word"": "","", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""in"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""plum"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Dick"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""looked"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,37,10,36
200,39,proximal-replay,1,spoke,came,94,94,94,,2,3,1,1,47,63,"[{""word"": ""came"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""mid-afternoon"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""HAD"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""from"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""amiss"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,64
200,39,proximal-replay,2,in,and,82,82,82,,3,3,2,2,4,93,"[{""word"": ""and"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""must"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""let"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""in"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Being"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,36
200,39,proximal-replay,3,soft,',95,95,95,,2,5,0,0,,81,"[{""word"": ""'"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""told"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""who"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Miller"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""better"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,46,10,46
200,39,proximal-replay,4,and,Alice,87,87,87,,3,3,0,0,,70,"[{""word"": ""Alice"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""answered"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""rejoined"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""said"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""gathered"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,45
200,40,proximal-replay,1,of,of,66,66,66,,3,3,3,3,1,73,"[{""word"": ""of"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""land"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Williamson"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""overhead"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""wise"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,36
200,40,proximal-replay,2,the,the,87,87,87,,4,4,4,4,1,74,"[{""word"": ""the"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""find"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Puck"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""river"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""though"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,46,10,54
200,40,proximal-replay,3,desert,whole,100,100,100,,2,3,0,0,,77,"[{""word"": ""whole"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Johnny"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""beneath"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""easel"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""bronze-colored"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,64,10,72
200,40,proximal-replay,4,appeared,week,88,88,88,,4,4,0,0,,59,"[{""word"": ""week"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""common"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""land"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""distant"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Dot"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,36
200,41,proximal-replay,1,girl,girl,97,97,97,,2,3,2,3,1,56,"[{""word"": ""girl"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""queen"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""So"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""lord"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""let"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,54
200,41,proximal-replay,2,in,",",86,86,86,,3,3,2,3,4,69,"[{""word"": "","", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""lump"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""dark"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""in"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""mother"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,64,10,36
200,41,proximal-replay,3,the,Danny,99,99,99,,2,3,1,1,42,68,"[{""word"": ""Danny"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""who"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""she"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ye"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,46,10,72
200,41,proximal-replay,4,world,forbidden,85,85,85,,2,3,1,2,24,63,"[{""word"": ""forbidden"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""thrifty"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Alfin"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""silence"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ladies"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,82,10,64
200,42,proximal-replay,1,",",'',84,84,84,,3,5,1,2,40,80,"[{""word"": ""''"", ""timed_overlap"": 3, ""column_overlap"": 5}, {""word"": ""shall"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Frank"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""demons"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Skunk"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,64,10,45
200,42,proximal-replay,2,not,began,84,84,84,,3,3,0,0,,74,"[{""word"": ""began"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""said"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Robert"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Alan"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""says"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,36
200,42,proximal-replay,3,exactly,to,65,65,65,,7,7,0,0,,69,"[{""word"": ""to"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""Amy"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""fairy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""He"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Arts"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,46,10,9
200,42,proximal-replay,4,.,terrify,65,65,65,,7,7,0,0,,72,"[{""word"": ""terrify"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""one"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""danced"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""motives"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""thing"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,27
200,43,proximal-replay,1,her,got,96,96,96,,2,4,2,3,2,77,"[{""word"": ""got"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""her"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""thank"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""quaggi"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""certain"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,46,10,55
200,43,proximal-replay,2,ambitions,frightened,60,60,60,,4,5,0,0,,58,"[{""word"": ""frightened"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""mutinously"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Most"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sable"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""might"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,64,10,47
200,43,proximal-replay,3,last,what,73,73,73,,3,3,0,0,,70,"[{""word"": ""what"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Assam"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Pegasus"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""howled"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""mischievous"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,55,10,65
200,43,proximal-replay,4,night,you,90,90,90,,4,4,0,0,,74,"[{""word"": ""you"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""even"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""fry"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Dear"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""prince"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,27
200,44,proximal-replay,1,chop,Gilbert,85,85,85,,1,4,0,0,,66,"[{""word"": ""Gilbert"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""'m"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""better"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""some"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""suited"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,73
200,44,proximal-replay,2,it,Alan,95,95,95,,2,4,0,0,,64,"[{""word"": ""Alan"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""busybodies"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""happily"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""."", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""down"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,82,10,54
200,44,proximal-replay,3,off,the,78,78,78,,4,5,0,0,,67,"[{""word"": ""the"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""river"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""took"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Puck"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""but"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,64,10,55
200,44,proximal-replay,4,",",coming,100,100,100,,2,3,0,0,,84,"[{""word"": ""coming"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""doctor"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""She"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""prince"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""queen"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,64,10,45
200,45,proximal-replay,1,awful,some,63,63,63,,3,4,0,0,,82,"[{""word"": ""some"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""and"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""close"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""room"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,55
200,45,proximal-replay,2,early,thank,88,88,88,,2,3,0,0,,79,"[{""word"": ""thank"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Williamson"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""instead"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""dear"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""spur"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,64,10,72
200,45,proximal-replay,3,",",you,90,90,90,,4,4,0,0,,63,"[{""word"": ""you"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""upon"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""monarch"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""alarm"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""marriage"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,27
200,45,proximal-replay,4,and,from,90,90,90,,6,7,0,0,,69,"[{""word"": ""from"", ""timed_overlap"": 6, ""column_overlap"": 7}, {""word"": ""make"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""villagers"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""1715"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""spur"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,36
200,46,proximal-replay,1,--,--,80,80,80,,5,5,5,5,1,69,"[{""word"": ""--"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""mother"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""back"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""amiss"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,36
200,46,proximal-replay,2,it,'',88,88,88,,3,5,2,3,5,78,"[{""word"": ""''"", ""timed_overlap"": 3, ""column_overlap"": 5}, {""word"": ""Lady"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Emmy"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""it"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,46,10,36
200,46,proximal-replay,3,was,said,67,67,67,,6,6,0,0,,75,"[{""word"": ""said"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""says"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""everything"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Mother"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""ones"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,27
200,46,proximal-replay,4,an,the,74,74,74,,5,5,0,0,,73,"[{""word"": ""the"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""lady"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""prince"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""world"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Dick"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,37,10,36
200,47,proximal-replay,1,but,she,100,100,100,,4,4,0,0,,77,"[{""word"": ""she"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""try"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""This"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Janet"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,64,10,36
200,47,proximal-replay,2,somehow,had,77,77,77,,3,4,0,0,,81,"[{""word"": ""had"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""only"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""beauty"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""went"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""from"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,46,10,36
200,47,proximal-replay,3,we,soon,87,87,87,,2,4,0,0,,72,"[{""word"": ""soon"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""not"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""to"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""CHAPTER"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""weight"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,46,10,73
200,47,proximal-replay,4,do,haste,85,85,85,,2,5,0,0,,77,"[{""word"": ""haste"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""gathered"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""major"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""study"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""dropped"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,72
200,48,proximal-replay,1,leafy,few,97,97,97,,3,3,1,3,6,84,"[{""word"": ""few"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""fire"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""sensible"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""three"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Millie"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,45
200,48,proximal-replay,2,branch,minutes,82,82,82,,4,4,0,0,,77,"[{""word"": ""minutes"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""around"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""real"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""able"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""grown"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,55,10,36
200,48,proximal-replay,3,and,sat,82,82,82,,9,9,0,0,,74,"[{""word"": ""sat"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""upon"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""more"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""?"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""any"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,46,10,9
200,48,proximal-replay,4,look,and,26,26,26,,8,8,0,0,,64,"[{""word"": ""and"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Head"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""thing"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""lump"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,19,10,10
200,49,proximal-replay,1,'s,'s,87,87,87,,5,5,5,5,1,67,"[{""word"": ""'s"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""fall"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""was"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Aunt"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""does"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,46,10,9
200,49,proximal-replay,2,very,very,38,38,38,,4,4,4,4,1,67,"[{""word"": ""very"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""eaten"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""so"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""were"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ambitions"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,19,10,55
200,49,proximal-replay,3,nice,therefore,86,86,86,,2,3,0,0,,75,"[{""word"": ""therefore"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""still"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""likes"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""make"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,64,10,54
200,49,proximal-replay,4,to,horse,67,67,67,,2,3,1,2,42,77,"[{""word"": ""horse"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""visited"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""this"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""led"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""before"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,64,10,66
200,50,proximal-replay,1,value,beneath,91,91,91,,2,3,2,2,3,69,"[{""word"": ""beneath"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""mischievous"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""value"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""was"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""calmly"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,37,10,72
200,50,proximal-replay,2,on,these,77,77,77,,4,4,0,0,,74,"[{""word"": ""these"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""sure"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""This"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""be"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""fish"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,36
200,50,proximal-replay,3,beauty,three,74,74,74,,4,4,0,0,,67,"[{""word"": ""three"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""motives"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""distance"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""1715"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""mother"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,46,10,36
200,50,proximal-replay,4,",",Robert,82,82,82,,2,2,0,0,,82,"[{""word"": ""Robert"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""therefore"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""most"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""nine"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""awful"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,72
200,51,proximal-replay,1,highness,highness,60,60,60,,6,6,6,6,1,71,"[{""word"": ""highness"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""Proscribed"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""merchant"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Everybody"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""away"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,55,10,38
