checkpoint_sentences,sentence_index,retrieval_mode,recall_step,expected_word,decoded_word,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,advance_success,timed_overlap_of_selected_word,column_overlap_of_selected_word,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_rank,number_of_ranked_candidates,top_5_candidates,stopped_reason,previous_active_cell_count,previous_winner_count,burst_cell_count
500,140,proximal-replay,3,the,somehow,100,100,100,,2,3,0,0,,95,"[{""word"": ""somehow"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""mature"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""why"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""tittered"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""wilt"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,54
500,140,proximal-replay,4,amused,platform,96,96,96,,2,4,0,0,,118,"[{""word"": ""platform"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Fellow"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Clow"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""lads"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""carriage"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,64,10,72
500,141,proximal-replay,1,Assam,he,100,100,100,,2,2,0,0,,121,"[{""word"": ""he"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""inches"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""those"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""own"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,45
500,141,proximal-replay,2,Pekoe,ogress,100,100,100,,2,3,0,0,,100,"[{""word"": ""ogress"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""reluctantly"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""o"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""check"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""was"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,63
500,141,proximal-replay,3,",",Jed,97,97,97,,3,5,0,0,,146,"[{""word"": ""Jed"", ""timed_overlap"": 3, ""column_overlap"": 5}, {""word"": ""wore"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Just"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""return"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""bit"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,54
500,141,proximal-replay,4,rare,Cecily,95,95,95,,2,3,0,0,,112,"[{""word"": ""Cecily"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""return"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Alice"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""hall"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""must"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,64,10,65
500,142,proximal-replay,1,day,chop,100,100,100,,2,2,0,0,,97,"[{""word"": ""chop"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""merchant"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""visited"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Quite"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""evening"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,63
500,142,proximal-replay,2,at,obstinate,97,97,97,,2,3,0,0,,164,"[{""word"": ""obstinate"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""deal"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""bait"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""wrote"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""check"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,73,10,72
500,142,proximal-replay,3,the,evening,100,100,100,,2,3,0,0,,109,"[{""word"": ""evening"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Taylor"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""fall"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Nobody"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""lump"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,63
500,142,proximal-replay,4,Grange,central,99,99,99,,2,2,0,0,,143,"[{""word"": ""central"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""salt"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""There"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""comfortingly"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Mr."", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,72
500,143,proximal-replay,1,'','',100,100,100,,2,2,2,2,1,121,"[{""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""he"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""those"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""inches"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""wind"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,54
500,143,proximal-replay,2,said,said,99,99,99,,3,3,3,3,1,95,"[{""word"": ""said"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""bust"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Sometimes"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Matthew"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""locked"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,64,10,63
500,143,proximal-replay,3,the,somehow,100,100,100,,2,3,0,0,,95,"[{""word"": ""somehow"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""mature"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""wilt"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""why"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""reigned"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,54
500,143,proximal-replay,4,major,platform,96,96,96,,2,4,0,0,,118,"[{""word"": ""platform"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Clow"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Fellow"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""lads"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""carriage"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,64,10,72
500,144,proximal-replay,1,dark,beautiful,100,100,100,,2,2,0,0,,85,"[{""word"": ""beautiful"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""rank"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Carrots"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""elapsed"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""instead"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,63
500,144,proximal-replay,2,lady,very,100,100,100,,2,2,0,0,,102,"[{""word"": ""very"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Soon"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""'em"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""forbidden"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""tree"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,72
500,144,proximal-replay,3,",",his,99,99,99,,2,4,0,0,,125,"[{""word"": ""his"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""moment"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""wife"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""snow"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""running"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,82,10,72
500,144,proximal-replay,4,``,Lung,100,100,100,,2,3,0,0,,107,"[{""word"": ""Lung"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""saddle"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""mean"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""church"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""him"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,63
500,145,proximal-replay,1,did,Search,100,100,100,,2,2,0,0,,106,"[{""word"": ""Search"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Presently"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""gallant"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""indeed"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Folk"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,100,10,63
500,145,proximal-replay,2,n't,Oh,100,100,100,,2,4,0,0,,144,"[{""word"": ""Oh"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""tells"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""enough"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""slim"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Davy"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,73,10,72
500,145,proximal-replay,3,look,glanced,97,97,97,,2,3,0,0,,143,"[{""word"": ""glanced"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""egg"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""tired"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Lucinda"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""never"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,46
500,145,proximal-replay,4,at,Fellow,92,92,92,,2,4,0,0,,115,"[{""word"": ""Fellow"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""name"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""thoughtfully"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""imps"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""satisfied"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,73
500,146,proximal-replay,1,;,Every,94,94,94,,2,4,0,0,,107,"[{""word"": ""Every"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Janet"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""that"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""hall"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Worth"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,82,10,63
500,146,proximal-replay,2,I,looked,97,97,97,,2,2,0,0,,126,"[{""word"": ""looked"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""of"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Elsa"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Alan"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Billy"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,73,10,72
500,146,proximal-replay,3,saw,Folk,99,99,99,,2,3,0,0,,106,"[{""word"": ""Folk"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""words"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""poor"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""stylish"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""bestrewn"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,82,10,63
500,146,proximal-replay,4,he,certainly,99,99,99,,2,2,0,0,,101,"[{""word"": ""certainly"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""taking"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""steps"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""ordered"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""trying"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,72
500,147,proximal-replay,1,to,value,99,99,99,,2,3,0,0,,155,"[{""word"": ""value"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""beckoned"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""At"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""tree"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""kerchief"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,55
500,147,proximal-replay,2,little,wish,99,99,99,,2,3,0,0,,126,"[{""word"": ""wish"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""border"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Inspiration"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""wife"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""hive"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,64,10,63
500,147,proximal-replay,3,Joe,Ginger,100,100,100,,2,3,1,3,11,134,"[{""word"": ""Ginger"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""o"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""new"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Reddy"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sensible"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,54
500,147,proximal-replay,4,",",lord,96,96,96,,3,3,0,0,,130,"[{""word"": ""lord"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""pity"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""meeting-house"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""came"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""effort"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,64,10,63
500,148,proximal-replay,1,than,terrified,100,100,100,,2,4,1,3,4,118,"[{""word"": ""terrified"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""'re"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""remarked"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""than"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""fellow"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,72
500,148,proximal-replay,2,twilight,done,97,97,97,,2,2,0,0,,112,"[{""word"": ""done"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""reply"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""avowed"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""two"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Girl"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,54
500,148,proximal-replay,3,confidences,snubbed,97,97,97,,2,3,0,0,,128,"[{""word"": ""snubbed"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""east"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Ben"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""eye"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Instead"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,64,10,73
500,148,proximal-replay,4,",",Kenneth,100,100,100,,1,3,0,0,,91,"[{""word"": ""Kenneth"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""forth"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Scrooge"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""danced"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""royal"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,82,10,81
500,149,proximal-replay,1,last,those,100,100,100,,3,3,0,0,,131,"[{""word"": ""those"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""rejoined"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""But"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Priscilla"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""'re"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,64,10,63
500,149,proximal-replay,2,that,fixed,99,99,99,,2,2,0,0,,142,"[{""word"": ""fixed"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""hearts"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Marco"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""heated"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""green"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,63
500,149,proximal-replay,3,it,how,100,100,100,,2,3,0,0,,120,"[{""word"": ""how"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""succeeded"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""gallant"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""approved"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""running"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,63
500,149,proximal-replay,4,was,smile,100,100,100,,2,4,0,0,,143,"[{""word"": ""smile"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Every"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""threw"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""snow"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Jo"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,72
500,150,proximal-replay,1,and,'',100,100,100,,2,2,1,2,33,100,"[{""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""care"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""those"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""boy"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""own"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,91,10,54
500,150,proximal-replay,2,put,said,99,99,99,,3,3,0,0,,95,"[{""word"": ""said"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Sometimes"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""bust"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Matthew"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""underneath"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,64,10,63
500,150,proximal-replay,3,out,somehow,100,100,100,,2,3,0,0,,95,"[{""word"": ""somehow"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""reigned"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""tittered"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""why"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""wilt"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,54
500,150,proximal-replay,4,the,platform,96,96,96,,2,4,0,0,,118,"[{""word"": ""platform"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Clow"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Fellow"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""carriage"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""lads"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,64,10,72
500,151,proximal-replay,1,some,appeal,99,99,99,,2,4,2,2,3,118,"[{""word"": ""appeal"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Meanwhile"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""some"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Folks"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""playing"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,63
500,151,proximal-replay,2,distance,Behind,99,99,99,,3,3,0,0,,150,"[{""word"": ""Behind"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""course"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""business"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""desert"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""recitations"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,73,10,63
500,151,proximal-replay,3,",",flew,97,97,97,,2,3,0,0,,110,"[{""word"": ""flew"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""them"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""letter"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""flashes"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""business"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,72
500,151,proximal-replay,4,and,SAMMY,99,99,99,,2,4,0,0,,126,"[{""word"": ""SAMMY"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""stand"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Behind"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""angrily"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""heart"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,72
500,152,proximal-replay,1,the,feeling,100,100,100,,2,4,0,0,,105,"[{""word"": ""feeling"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""moving"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""worked"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""mud"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""milk"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,72
500,152,proximal-replay,2,land,belt,99,99,99,,2,4,0,0,,163,"[{""word"": ""belt"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""bared"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""lay"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Elsa"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""bewildered"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,72
500,152,proximal-replay,3,of,bag,98,98,98,,2,2,0,0,,80,"[{""word"": ""bag"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""added"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""night"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""dress"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""far"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,72
500,152,proximal-replay,4,the,Dear,95,95,95,,2,3,0,0,,151,"[{""word"": ""Dear"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""impudent"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""east"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""want"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Search"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,64
500,153,proximal-replay,1,lady,promise,100,100,100,,2,2,0,0,,105,"[{""word"": ""promise"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""bringing"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""grass"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ye"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""some"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,63
500,153,proximal-replay,2,",",--,98,98,98,,3,3,0,0,,143,"[{""word"": ""--"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Jed"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Buster"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""moment"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""hearts"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,36
500,153,proximal-replay,3,and,beneath,87,87,87,,2,4,0,0,,152,"[{""word"": ""beneath"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""he"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""o"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Arts"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""kiss"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,46,10,64
500,153,proximal-replay,4,when,Take,94,94,94,,2,3,0,0,,133,"[{""word"": ""Take"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""fine"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""gallant"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Cheering"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""even"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,54
500,154,proximal-replay,1,much,been,99,99,99,,4,4,0,0,,98,"[{""word"": ""been"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""ask"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Henderland"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""exclaimed"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Suddenly"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,82,10,36
500,154,proximal-replay,2,weight,suited,98,98,98,,2,3,0,0,,141,"[{""word"": ""suited"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""an"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""therefore"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""be"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""taking"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,46,10,72
500,154,proximal-replay,3,with,more,98,98,98,,2,4,0,0,,133,"[{""word"": ""more"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""Jumping"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""shall"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""remarked"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""like"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,82,10,72
500,154,proximal-replay,4,the,done,98,98,98,,2,3,0,0,,139,"[{""word"": ""done"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""than"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""white"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""fellow"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""post"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,82,10,72
