input_index,input_timestamp,target_timestamp,target,prediction
12502,2017-12-03 22:00:00,2017-12-03 23:00:00,5.205999851226807,17.318915831076133
12503,2017-12-03 23:00:00,2017-12-04 00:00:00,4.8540000915527335,17.631308761802877
12504,2017-12-04 00:00:00,2017-12-04 01:00:00,5.557000160217285,16.87635917921324
12505,2017-12-04 01:00:00,2017-12-04 02:00:00,5.839000225067139,3.8860198098259993
12506,2017-12-04 02:00:00,2017-12-04 03:00:00,5.627999782562256,18.698651275119268
12507,2017-12-04 03:00:00,2017-12-04 04:00:00,5.3460001945495605,13.309873220082874
12508,2017-12-04 04:00:00,2017-12-04 05:00:00,5.627999782562256,14.455313966080947
12509,2017-12-04 05:00:00,2017-12-04 06:00:00,6.261000156402588,23.098185049520957
12510,2017-12-04 06:00:00,2017-12-04 07:00:00,5.276000022888184,6.645490697912266
12511,2017-12-04 07:00:00,2017-12-04 08:00:00,4.432000160217285,9.821485493634196
12512,2017-12-04 08:00:00,2017-12-04 09:00:00,4.010000228881837,17.266850342621673
12513,2017-12-04 09:00:00,2017-12-04 10:00:00,4.64300012588501,4.2504782290072045
12514,2017-12-04 10:00:00,2017-12-04 11:00:00,4.994999885559082,16.87635917921324
12515,2017-12-04 11:00:00,2017-12-04 12:00:00,5.416999816894531,22.629595653430833
12516,2017-12-04 12:00:00,2017-12-04 13:00:00,6.119999885559082,13.101611266265044
12517,2017-12-04 13:00:00,2017-12-04 14:00:00,6.050000190734862,24.035363841701198
12518,2017-12-04 14:00:00,2017-12-04 15:00:00,6.190999984741211,14.694815212971454
12519,2017-12-04 15:00:00,2017-12-04 16:00:00,5.839000225067139,9.430994330225763
12520,2017-12-04 16:00:00,2017-12-04 17:00:00,5.839000225067139,8.51984828227275
12521,2017-12-04 17:00:00,2017-12-04 18:00:00,5.276000022888184,25.96178691451614
12522,2017-12-04 18:00:00,2017-12-04 19:00:00,4.923999786376953,27.055162172059752
12523,2017-12-04 19:00:00,2017-12-04 20:00:00,5.627999782562256,4.719067625097325
12524,2017-12-04 20:00:00,2017-12-04 21:00:00,3.5169999599456787,20.130452207616855
12525,2017-12-04 21:00:00,2017-12-04 22:00:00,3.025000095367432,15.1321653159889
12526,2017-12-04 22:00:00,2017-12-04 23:00:00,2.6730000972747803,18.620553042437578
12527,2017-12-04 23:00:00,2017-12-05 00:00:00,2.602999925613404,14.715641408353239
12528,2017-12-05 00:00:00,2017-12-05 01:00:00,3.095000028610228,10.290074889724316
12529,2017-12-05 01:00:00,2017-12-05 02:00:00,3.095000028610228,14.66357591989878
12530,2017-12-05 02:00:00,2017-12-05 03:00:00,3.7279999256134033,14.351182989172031
12531,2017-12-05 03:00:00,2017-12-05 04:00:00,3.5169999599456787,8.623979259181667
12532,2017-12-05 04:00:00,2017-12-05 05:00:00,3.5169999599456787,9.24876512063516
12533,2017-12-05 05:00:00,2017-12-05 06:00:00,2.884000062942505,14.351182989172031
12534,2017-12-05 06:00:00,2017-12-05 07:00:00,3.095000028610228,13.93465908153637
12535,2017-12-05 07:00:00,2017-12-05 08:00:00,3.4470000267028813,7.947127909273713
12536,2017-12-05 08:00:00,2017-12-05 09:00:00,2.532000064849853,8.858273957226727
12537,2017-12-05 09:00:00,2017-12-05 10:00:00,3.236000061035156,16.485868015804805
12538,2017-12-05 10:00:00,2017-12-05 11:00:00,4.7839999198913565,22.629595653430833
12539,2017-12-05 11:00:00,2017-12-05 12:00:00,4.432000160217285,8.415717305363835
12540,2017-12-05 12:00:00,2017-12-05 13:00:00,4.994999885559082,11.695843077994681
12541,2017-12-05 13:00:00,2017-12-05 14:00:00,4.8540000915527335,17.9176689483024
12542,2017-12-05 14:00:00,2017-12-05 15:00:00,5.065000057220459,11.695843077994681
12543,2017-12-05 15:00:00,2017-12-05 16:00:00,5.205999851226807,9.24876512063516
12544,2017-12-05 16:00:00,2017-12-05 17:00:00,3.799000024795532,20.963500022888184
12545,2017-12-05 17:00:00,2017-12-05 18:00:00,4.7129998207092285,14.66357591989878
12546,2017-12-05 18:00:00,2017-12-05 19:00:00,4.501999855041504,5.291787998096361
12547,2017-12-05 19:00:00,2017-12-05 20:00:00,4.010000228881837,5.291787998096361
12548,2017-12-05 20:00:00,2017-12-05 21:00:00,3.799000024795532,32.730300413595664
12549,2017-12-05 21:00:00,2017-12-05 22:00:00,3.6579999923706055,12.841283823992754
12550,2017-12-05 22:00:00,2017-12-05 23:00:00,3.5169999599456787,15.1321653159889
12551,2017-12-05 23:00:00,2017-12-06 00:00:00,3.377000093460083,12.737152847083838
12552,2017-12-06 00:00:00,2017-12-06 01:00:00,2.884000062942505,22.26513723424963
12553,2017-12-06 01:00:00,2017-12-06 02:00:00,3.7279999256134033,11.314029495995323
12554,2017-12-06 02:00:00,2017-12-06 03:00:00,3.377000093460083,15.080099827534443
12555,2017-12-06 03:00:00,2017-12-06 04:00:00,3.236000061035156,15.080099827534443
12556,2017-12-06 04:00:00,2017-12-06 05:00:00,3.095000028610228,16.277606061986972
12557,2017-12-06 05:00:00,2017-12-06 06:00:00,3.1659998893737797,12.94541480090167
12558,2017-12-06 06:00:00,2017-12-06 07:00:00,3.236000061035156,21.48415490743276
12559,2017-12-06 07:00:00,2017-12-06 08:00:00,3.588000059127808,7.452505768956364
12560,2017-12-06 08:00:00,2017-12-06 09:00:00,3.236000061035156,9.387606423180381
12561,2017-12-06 09:00:00,2017-12-06 10:00:00,3.377000093460083,18.04783266943854
12562,2017-12-06 10:00:00,2017-12-06 11:00:00,4.290999889373778,7.114080094002387
12563,2017-12-06 11:00:00,2017-12-06 12:00:00,4.501999855041504,21.432089418978304
12564,2017-12-06 12:00:00,2017-12-06 13:00:00,5.065000057220459,27.54110673096803
12565,2017-12-06 13:00:00,2017-12-06 14:00:00,5.697999954223633,17.05858838880384
12566,2017-12-06 14:00:00,2017-12-06 15:00:00,5.908999919891357,16.694129969622637
12567,2017-12-06 15:00:00,2017-12-06 16:00:00,5.697999954223633,23.46264346870216
12568,2017-12-06 16:00:00,2017-12-06 17:00:00,5.76800012588501,17.449079552212275
12569,2017-12-06 17:00:00,2017-12-06 18:00:00,5.486999988555908,23.306447003338786
12570,2017-12-06 18:00:00,2017-12-06 19:00:00,5.205999851226807,16.09537685239637
12571,2017-12-06 19:00:00,2017-12-06 20:00:00,5.065000057220459,6.645490697912266
12572,2017-12-06 20:00:00,2017-12-06 21:00:00,5.065000057220459,8.181422607318774
12573,2017-12-06 21:00:00,2017-12-06 22:00:00,4.994999885559082,6.645490697912266
12574,2017-12-06 22:00:00,2017-12-06 23:00:00,5.065000057220459,21.744482349705052
12575,2017-12-06 23:00:00,2017-12-07 00:00:00,4.994999885559082,9.613223539816364
12576,2017-12-07 00:00:00,2017-12-07 01:00:00,4.7839999198913565,7.322342047820219
12577,2017-12-07 01:00:00,2017-12-07 02:00:00,4.994999885559082,15.522656479397336
12578,2017-12-07 02:00:00,2017-12-07 03:00:00,4.994999885559082,20.494910626798063
12579,2017-12-07 03:00:00,2017-12-07 04:00:00,4.923999786376953,15.522656479397336
12580,2017-12-07 04:00:00,2017-12-07 05:00:00,4.7129998207092285,5.395918975005277
12581,2017-12-07 05:00:00,2017-12-07 06:00:00,4.64300012588501,16.329671550441432
12582,2017-12-07 06:00:00,2017-12-07 07:00:00,4.8540000915527335,4.3546092059161206
12583,2017-12-07 07:00:00,2017-12-07 08:00:00,5.135000228881836,5.291787998096361
12584,2017-12-07 08:00:00,2017-12-07 09:00:00,5.627999782562256,7.973160653500943
12585,2017-12-07 09:00:00,2017-12-07 10:00:00,5.76800012588501,13.639621313627776
12586,2017-12-07 10:00:00,2017-12-07 11:00:00,5.697999954223633,13.049545777810586
12587,2017-12-07 11:00:00,2017-12-07 12:00:00,5.908999919891357,5.5781481845958805
12588,2017-12-07 12:00:00,2017-12-07 13:00:00,5.276000022888184,6.80168716327564
12589,2017-12-07 13:00:00,2017-12-07 14:00:00,5.627999782562256,33.25095529814024
12590,2017-12-07 14:00:00,2017-12-07 15:00:00,5.697999954223633,13.101611266265042
12591,2017-12-07 15:00:00,2017-12-07 16:00:00,5.697999954223633,36.73934302458892
12592,2017-12-07 16:00:00,2017-12-07 17:00:00,5.065000057220459,21.432089418978304
12593,2017-12-07 17:00:00,2017-12-07 18:00:00,4.923999786376953,6.853752651730098
12594,2017-12-07 18:00:00,2017-12-07 19:00:00,4.923999786376953,21.53622039588722
12595,2017-12-07 19:00:00,2017-12-07 20:00:00,4.8540000915527335,18.82881499625541
12596,2017-12-07 20:00:00,2017-12-07 21:00:00,5.065000057220459,16.64206448116818
12597,2017-12-07 21:00:00,2017-12-07 22:00:00,4.7839999198913565,21.874646070841195
12598,2017-12-07 22:00:00,2017-12-07 23:00:00,4.361999988555908,16.954457411894925
12599,2017-12-07 23:00:00,2017-12-08 00:00:00,4.079999923706056,17.735439738711793
12600,2017-12-08 00:00:00,2017-12-08 01:00:00,4.150000095367432,16.485868015804805
12601,2017-12-08 01:00:00,2017-12-08 02:00:00,3.799000024795532,17.266850342621673
12602,2017-12-08 02:00:00,2017-12-08 03:00:00,3.236000061035156,12.060301497175885
12603,2017-12-08 03:00:00,2017-12-08 04:00:00,2.180999994277954,16.694129969622637
12604,2017-12-08 04:00:00,2017-12-08 05:00:00,1.0549999475479126,8.181422607318774
12605,2017-12-08 05:00:00,2017-12-08 06:00:00,1.1260000467300415,11.018991728086728
12606,2017-12-08 06:00:00,2017-12-08 07:00:00,1.758999943733215,11.018991728086728
12607,2017-12-08 07:00:00,2017-12-08 08:00:00,1.1260000467300415,18.04783266943854
12608,2017-12-08 08:00:00,2017-12-08 09:00:00,1.8289999961853027,17.735439738711793
12609,2017-12-08 09:00:00,2017-12-08 10:00:00,3.1659998893737797,18.256094623256374
12610,2017-12-08 10:00:00,2017-12-08 11:00:00,3.5169999599456787,7.478538513183593
12611,2017-12-08 11:00:00,2017-12-08 12:00:00,3.095000028610228,19.505666346163363
12612,2017-12-08 12:00:00,2017-12-08 13:00:00,4.994999885559082,11.852039543358053
12613,2017-12-08 13:00:00,2017-12-08 14:00:00,4.290999889373778,11.826006799130825
12614,2017-12-08 14:00:00,2017-12-08 15:00:00,4.2210001945495605,7.114080094002387
12615,2017-12-08 15:00:00,2017-12-08 16:00:00,4.079999923706056,7.114080094002387
12616,2017-12-08 16:00:00,2017-12-08 17:00:00,4.290999889373778,12.40740475353894
12617,2017-12-08 17:00:00,2017-12-08 18:00:00,3.86899995803833,7.114080094002387
12618,2017-12-08 18:00:00,2017-12-08 19:00:00,3.86899995803833,19.505666346163363
12619,2017-12-08 19:00:00,2017-12-08 20:00:00,4.079999923706056,19.245338903891074
12620,2017-12-08 20:00:00,2017-12-08 21:00:00,3.7279999256134033,18.932945973164326
12621,2017-12-08 21:00:00,2017-12-08 22:00:00,3.7279999256134033,19.037076950073242
12622,2017-12-08 22:00:00,2017-12-08 23:00:00,3.236000061035156,18.12593090212023
12623,2017-12-08 23:00:00,2017-12-09 00:00:00,3.377000093460083,12.806573498356448
12624,2017-12-09 00:00:00,2017-12-09 01:00:00,2.9549999237060547,9.821485493634196
12625,2017-12-09 01:00:00,2017-12-09 02:00:00,3.236000061035156,10.914860751177812
12626,2017-12-09 02:00:00,2017-12-09 03:00:00,2.813999891281128,33.87574115959374
12627,2017-12-09 03:00:00,2017-12-09 04:00:00,2.6730000972747803,21.48415490743276
12628,2017-12-09 04:00:00,2017-12-09 05:00:00,2.9549999237060547,6.281032278731062
12629,2017-12-09 05:00:00,2017-12-09 06:00:00,3.095000028610228,16.64206448116818
12630,2017-12-09 06:00:00,2017-12-09 07:00:00,2.813999891281128,10.914860751177812
12631,2017-12-09 07:00:00,2017-12-09 08:00:00,2.813999891281128,10.602467820451064
12632,2017-12-09 08:00:00,2017-12-09 09:00:00,3.799000024795532,20.62507434793421
12633,2017-12-09 09:00:00,2017-12-09 10:00:00,4.150000095367432,10.914860751177812
12634,2017-12-09 10:00:00,2017-12-09 11:00:00,4.994999885559082,11.852039543358055
12635,2017-12-09 11:00:00,2017-12-09 12:00:00,5.3460001945495605,13.023513033583358
12636,2017-12-09 12:00:00,2017-12-09 13:00:00,5.9790000915527335,10.914860751177812
12637,2017-12-09 13:00:00,2017-12-09 14:00:00,6.964000225067139,20.130452207616855
12638,2017-12-09 14:00:00,2017-12-09 15:00:00,6.190999984741211,8.571913770727207
12639,2017-12-09 15:00:00,2017-12-09 16:00:00,6.401999950408936,6.80168716327564
12640,2017-12-09 16:00:00,2017-12-09 17:00:00,6.752999782562256,25.49319751842602
12641,2017-12-09 17:00:00,2017-12-09 18:00:00,5.908999919891357,22.056875280431797
12642,2017-12-09 18:00:00,2017-12-09 19:00:00,5.908999919891357,10.741309122996286
12643,2017-12-09 19:00:00,2017-12-09 20:00:00,5.205999851226807,10.914860751177812
12644,2017-12-09 20:00:00,2017-12-09 21:00:00,5.839000225067139,11.22725368190456
12645,2017-12-09 21:00:00,2017-12-09 22:00:00,5.557000160217285,10.290074889724316
12646,2017-12-09 22:00:00,2017-12-09 23:00:00,5.065000057220459,17.05858838880384
12647,2017-12-09 23:00:00,2017-12-10 00:00:00,4.501999855041504,38.301307678222656
12648,2017-12-10 00:00:00,2017-12-10 01:00:00,4.501999855041504,19.271371648118304
12649,2017-12-10 01:00:00,2017-12-10 02:00:00,3.938999891281128,15.913147642805768
12650,2017-12-10 02:00:00,2017-12-10 03:00:00,4.361999988555908,22.161006257340713
12651,2017-12-10 03:00:00,2017-12-10 04:00:00,4.2210001945495605,18.516422065528662
12652,2017-12-10 04:00:00,2017-12-10 05:00:00,3.4470000267028813,16.069344108169144
12653,2017-12-10 05:00:00,2017-12-10 06:00:00,3.938999891281128,9.821485493634196
12654,2017-12-10 06:00:00,2017-12-10 07:00:00,3.095000028610228,18.662205433201144
12655,2017-12-10 07:00:00,2017-12-10 08:00:00,4.501999855041504,22.49943193229469
12656,2017-12-10 08:00:00,2017-12-10 09:00:00,4.923999786376953,4.2504782290072045
12657,2017-12-10 09:00:00,2017-12-10 10:00:00,4.7839999198913565,7.660767722774195
12658,2017-12-10 10:00:00,2017-12-10 11:00:00,4.8540000915527335,6.853752651730098
12659,2017-12-10 11:00:00,2017-12-10 12:00:00,5.135000228881836,5.916573859549856
12660,2017-12-10 12:00:00,2017-12-10 13:00:00,6.261000156402588,21.432089418978304
12661,2017-12-10 13:00:00,2017-12-10 14:00:00,5.9790000915527335,21.53622039588722
12662,2017-12-10 14:00:00,2017-12-10 15:00:00,4.994999885559082,22.44736644384023
12663,2017-12-10 15:00:00,2017-12-10 16:00:00,4.7839999198913565,19.0891424385277
12664,2017-12-10 16:00:00,2017-12-10 17:00:00,5.486999988555908,23.358512491793245
12665,2017-12-10 17:00:00,2017-12-10 18:00:00,5.76800012588501,17.52717778489396
12666,2017-12-10 18:00:00,2017-12-10 19:00:00,5.486999988555908,6.281032278731062
12667,2017-12-10 19:00:00,2017-12-10 20:00:00,5.486999988555908,9.24876512063516
12668,2017-12-10 20:00:00,2017-12-10 21:00:00,4.7839999198913565,16.694129969622637
12669,2017-12-10 21:00:00,2017-12-10 22:00:00,4.994999885559082,16.668097225395407
12670,2017-12-10 22:00:00,2017-12-10 23:00:00,4.8540000915527335,17.318915831076133
12671,2017-12-10 23:00:00,2017-12-11 00:00:00,4.994999885559082,17.631308761802877
12672,2017-12-11 00:00:00,2017-12-11 01:00:00,4.994999885559082,16.87635917921324
12673,2017-12-11 01:00:00,2017-12-11 02:00:00,4.8540000915527335,14.845805129489383
12674,2017-12-11 02:00:00,2017-12-11 03:00:00,4.994999885559082,18.698651275119268
12675,2017-12-11 03:00:00,2017-12-11 04:00:00,5.3460001945495605,13.309873220082874
12676,2017-12-11 04:00:00,2017-12-11 05:00:00,5.839000225067139,5.6041809288231095
12677,2017-12-11 05:00:00,2017-12-11 06:00:00,5.3460001945495605,23.098185049520957
12678,2017-12-11 06:00:00,2017-12-11 07:00:00,4.994999885559082,19.037076950073242
12679,2017-12-11 07:00:00,2017-12-11 08:00:00,5.76800012588501,9.821485493634196
12680,2017-12-11 08:00:00,2017-12-11 09:00:00,6.823999881744385,17.266850342621673
12681,2017-12-11 09:00:00,2017-12-11 10:00:00,7.0349998474121085,24.347756772427946
12682,2017-12-11 10:00:00,2017-12-11 11:00:00,7.456999778747559,16.87635917921324
12683,2017-12-11 11:00:00,2017-12-11 12:00:00,7.105000019073486,6.228966790276604
12684,2017-12-11 12:00:00,2017-12-11 13:00:00,8.300999641418457,13.101611266265044
12685,2017-12-11 13:00:00,2017-12-11 14:00:00,8.442000389099121,24.035363841701198
12686,2017-12-11 14:00:00,2017-12-11 15:00:00,7.73799991607666,24.920477145426982
12687,2017-12-11 15:00:00,2017-12-11 16:00:00,7.315999984741211,16.87635917921324
12688,2017-12-11 16:00:00,2017-12-11 17:00:00,7.0349998474121085,8.51984828227275
12689,2017-12-11 17:00:00,2017-12-11 18:00:00,6.3309998512268075,14.802417222444001
12690,2017-12-11 18:00:00,2017-12-11 19:00:00,6.3309998512268075,6.697556186366724
12691,2017-12-11 19:00:00,2017-12-11 20:00:00,5.908999919891357,19.0891424385277
12692,2017-12-11 20:00:00,2017-12-11 21:00:00,5.486999988555908,5.6562464172775675
12693,2017-12-11 21:00:00,2017-12-11 22:00:00,5.627999782562256,15.1321653159889
12694,2017-12-11 22:00:00,2017-12-11 23:00:00,5.276000022888184,5.031460555824073
12695,2017-12-11 23:00:00,2017-12-12 00:00:00,4.8540000915527335,4.2504782290072045
12696,2017-12-12 00:00:00,2017-12-12 01:00:00,4.150000095367432,4.979395067369615
12697,2017-12-12 01:00:00,2017-12-12 02:00:00,2.884000062942505,14.66357591989878
12698,2017-12-12 02:00:00,2017-12-12 03:00:00,2.180999994277954,14.351182989172031
12699,2017-12-12 03:00:00,2017-12-12 04:00:00,1.758999943733215,8.623979259181667
12700,2017-12-12 04:00:00,2017-12-12 05:00:00,1.618000030517578,9.24876512063516
12701,2017-12-12 05:00:00,2017-12-12 06:00:00,1.406999945640564,14.351182989172031
12702,2017-12-12 06:00:00,2017-12-12 07:00:00,1.406999945640564,13.93465908153637
12703,2017-12-12 07:00:00,2017-12-12 08:00:00,1.2660000324249268,7.947127909273713
12704,2017-12-12 08:00:00,2017-12-12 09:00:00,1.8289999961853027,8.858273957226727
12705,2017-12-12 09:00:00,2017-12-12 10:00:00,2.3919999599456787,16.485868015804805
12706,2017-12-12 10:00:00,2017-12-12 11:00:00,2.884000062942505,22.629595653430833
12707,2017-12-12 11:00:00,2017-12-12 12:00:00,2.6730000972747803,8.415717305363835
12708,2017-12-12 12:00:00,2017-12-12 13:00:00,3.86899995803833,11.695843077994681
12709,2017-12-12 13:00:00,2017-12-12 14:00:00,3.799000024795532,17.9176689483024
12710,2017-12-12 14:00:00,2017-12-12 15:00:00,3.377000093460083,11.695843077994681
12711,2017-12-12 15:00:00,2017-12-12 16:00:00,3.3059999942779537,9.24876512063516
12712,2017-12-12 16:00:00,2017-12-12 17:00:00,3.588000059127808,20.963500022888184
12713,2017-12-12 17:00:00,2017-12-12 18:00:00,3.5169999599456787,14.66357591989878
12714,2017-12-12 18:00:00,2017-12-12 19:00:00,2.884000062942505,16.64206448116818
12715,2017-12-12 19:00:00,2017-12-12 20:00:00,2.461999893188477,5.291787998096361
12716,2017-12-12 20:00:00,2017-12-12 21:00:00,2.180999994277954,32.730300413595664
12717,2017-12-12 21:00:00,2017-12-12 22:00:00,2.180999994277954,12.841283823992754
12718,2017-12-12 22:00:00,2017-12-12 23:00:00,1.89900004863739,15.1321653159889
12719,2017-12-12 23:00:00,2017-12-13 00:00:00,2.039999961853028,12.737152847083838
12720,2017-12-13 00:00:00,2017-12-13 01:00:00,1.687999963760376,22.26513723424963
12721,2017-12-13 01:00:00,2017-12-13 02:00:00,1.758999943733215,11.314029495995323
12722,2017-12-13 02:00:00,2017-12-13 03:00:00,1.337000012397766,15.080099827534443
12723,2017-12-13 03:00:00,2017-12-13 04:00:00,1.758999943733215,15.080099827534443
12724,2017-12-13 04:00:00,2017-12-13 05:00:00,1.758999943733215,16.277606061986972
12725,2017-12-13 05:00:00,2017-12-13 06:00:00,1.337000012397766,12.94541480090167
12726,2017-12-13 06:00:00,2017-12-13 07:00:00,1.406999945640564,21.48415490743276
12727,2017-12-13 07:00:00,2017-12-13 08:00:00,1.337000012397766,7.452505768956364
12728,2017-12-13 08:00:00,2017-12-13 09:00:00,1.687999963760376,9.387606423180381
12729,2017-12-13 09:00:00,2017-12-13 10:00:00,2.039999961853028,18.04783266943854
12730,2017-12-13 10:00:00,2017-12-13 11:00:00,1.8289999961853027,7.114080094002387
12731,2017-12-13 11:00:00,2017-12-13 12:00:00,2.039999961853028,2.219924179283347
12732,2017-12-13 12:00:00,2017-12-13 13:00:00,2.250999927520752,27.54110673096803
12733,2017-12-13 13:00:00,2017-12-13 14:00:00,2.180999994277954,17.05858838880384
12734,2017-12-13 14:00:00,2017-12-13 15:00:00,2.3919999599456787,16.694129969622637
12735,2017-12-13 15:00:00,2017-12-13 16:00:00,2.039999961853028,23.46264346870216
12736,2017-12-13 16:00:00,2017-12-13 17:00:00,2.250999927520752,17.449079552212275
12737,2017-12-13 17:00:00,2017-12-13 18:00:00,2.321000099182129,23.306447003338786
12738,2017-12-13 18:00:00,2017-12-13 19:00:00,2.74399995803833,16.09537685239637
12739,2017-12-13 19:00:00,2017-12-13 20:00:00,2.74399995803833,21.53622039588722
12740,2017-12-13 20:00:00,2017-12-13 21:00:00,2.180999994277954,8.181422607318774
12741,2017-12-13 21:00:00,2017-12-13 22:00:00,0.0,23.540741701383844
12742,2017-12-13 22:00:00,2017-12-13 23:00:00,0.421999990940094,21.744482349705052
12743,2017-12-13 23:00:00,2017-12-14 00:00:00,0.0,9.613223539816364
12744,2017-12-14 00:00:00,2017-12-14 01:00:00,-0.5630000233650208,7.322342047820219
12745,2017-12-14 01:00:00,2017-12-14 02:00:00,0.0,15.522656479397336
12746,2017-12-14 02:00:00,2017-12-14 03:00:00,0.0,20.494910626798063
12747,2017-12-14 03:00:00,2017-12-14 04:00:00,-0.7739999890327454,15.522656479397336
12748,2017-12-14 04:00:00,2017-12-14 05:00:00,-0.5630000233650208,19.870124765344567
12749,2017-12-14 05:00:00,2017-12-14 06:00:00,0.0,16.329671550441432
12750,2017-12-14 06:00:00,2017-12-14 07:00:00,0.0,16.954457411894925
12751,2017-12-14 07:00:00,2017-12-14 08:00:00,1.1260000467300415,20.23458318452577
12752,2017-12-14 08:00:00,2017-12-14 09:00:00,1.406999945640564,20.70317258061589
12753,2017-12-14 09:00:00,2017-12-14 10:00:00,1.2660000324249268,17.475112296439505
12754,2017-12-14 10:00:00,2017-12-14 11:00:00,1.5479999780654907,13.049545777810586
12755,2017-12-14 11:00:00,2017-12-14 12:00:00,1.8289999961853027,12.893349312447214
12756,2017-12-14 12:00:00,2017-12-14 13:00:00,1.8289999961853027,25.90972142606168
12757,2017-12-14 13:00:00,2017-12-14 14:00:00,1.8289999961853027,33.25095529814024
12758,2017-12-14 14:00:00,2017-12-14 15:00:00,1.5479999780654907,13.101611266265042
12759,2017-12-14 15:00:00,2017-12-14 16:00:00,1.0549999475479126,36.73934302458892
12760,2017-12-14 16:00:00,2017-12-14 17:00:00,1.5479999780654907,21.432089418978304
12761,2017-12-14 17:00:00,2017-12-14 18:00:00,1.89900004863739,6.853752651730098
12762,2017-12-14 18:00:00,2017-12-14 19:00:00,1.4769999980926514,21.53622039588722
12763,2017-12-14 19:00:00,2017-12-14 20:00:00,2.461999893188477,18.82881499625541
12764,2017-12-14 20:00:00,2017-12-14 21:00:00,2.6730000972747803,16.64206448116818
12765,2017-12-14 21:00:00,2017-12-14 22:00:00,3.025000095367432,21.874646070841195
12766,2017-12-14 22:00:00,2017-12-14 23:00:00,2.532000064849853,16.954457411894925
12767,2017-12-14 23:00:00,2017-12-15 00:00:00,2.9549999237060547,17.735439738711793
12768,2017-12-15 00:00:00,2017-12-15 01:00:00,2.884000062942505,16.485868015804805
12769,2017-12-15 01:00:00,2017-12-15 02:00:00,3.4470000267028813,17.266850342621673
12770,2017-12-15 02:00:00,2017-12-15 03:00:00,3.025000095367432,12.060301497175885
12771,2017-12-15 03:00:00,2017-12-15 04:00:00,3.095000028610228,16.694129969622637
12772,2017-12-15 04:00:00,2017-12-15 05:00:00,2.321000099182129,8.181422607318774
12773,2017-12-15 05:00:00,2017-12-15 06:00:00,2.6730000972747803,11.018991728086728
12774,2017-12-15 06:00:00,2017-12-15 07:00:00,4.079999923706056,11.018991728086728
12775,2017-12-15 07:00:00,2017-12-15 08:00:00,4.079999923706056,18.04783266943854
12776,2017-12-15 08:00:00,2017-12-15 09:00:00,4.361999988555908,17.735439738711793
12777,2017-12-15 09:00:00,2017-12-15 10:00:00,4.2210001945495605,18.256094623256374
12778,2017-12-15 10:00:00,2017-12-15 11:00:00,3.938999891281128,7.035981861320701
12779,2017-12-15 11:00:00,2017-12-15 12:00:00,2.884000062942505,19.063109694300472
12780,2017-12-15 12:00:00,2017-12-15 13:00:00,2.74399995803833,11.852039543358053
12781,2017-12-15 13:00:00,2017-12-15 14:00:00,2.884000062942505,11.826006799130825
12782,2017-12-15 14:00:00,2017-12-15 15:00:00,2.3919999599456787,8.181422607318774
12783,2017-12-15 15:00:00,2017-12-15 16:00:00,2.9549999237060547,10.107845680133716
12784,2017-12-15 16:00:00,2017-12-15 17:00:00,2.180999994277954,12.40740475353894
12785,2017-12-15 17:00:00,2017-12-15 18:00:00,2.74399995803833,14.92390336217107
12786,2017-12-15 18:00:00,2017-12-15 19:00:00,3.236000061035156,19.505666346163363
12787,2017-12-15 19:00:00,2017-12-15 20:00:00,2.602999925613404,11.695843077994681
12788,2017-12-15 20:00:00,2017-12-15 21:00:00,2.602999925613404,18.932945973164326
12789,2017-12-15 21:00:00,2017-12-15 22:00:00,2.461999893188477,19.037076950073242
12790,2017-12-15 22:00:00,2017-12-15 23:00:00,2.532000064849853,18.12593090212023
12791,2017-12-15 23:00:00,2017-12-16 00:00:00,2.74399995803833,12.806573498356448
12792,2017-12-16 00:00:00,2017-12-16 01:00:00,2.461999893188477,9.821485493634196
12793,2017-12-16 01:00:00,2017-12-16 02:00:00,3.588000059127808,10.914860751177812
12794,2017-12-16 02:00:00,2017-12-16 03:00:00,3.236000061035156,33.87574115959374
12795,2017-12-16 03:00:00,2017-12-16 04:00:00,3.4470000267028813,21.48415490743276
12796,2017-12-16 04:00:00,2017-12-16 05:00:00,3.095000028610228,6.281032278731062
12797,2017-12-16 05:00:00,2017-12-16 06:00:00,4.010000228881837,16.64206448116818
12798,2017-12-16 06:00:00,2017-12-16 07:00:00,3.1659998893737797,10.914860751177812
12799,2017-12-16 07:00:00,2017-12-16 08:00:00,3.799000024795532,2.8967755291912995
12800,2017-12-16 08:00:00,2017-12-16 09:00:00,4.150000095367432,20.62507434793421
12801,2017-12-16 09:00:00,2017-12-16 10:00:00,3.5169999599456787,10.914860751177812
12802,2017-12-16 10:00:00,2017-12-16 11:00:00,4.290999889373778,11.852039543358055
12803,2017-12-16 11:00:00,2017-12-16 12:00:00,3.86899995803833,13.023513033583358
12804,2017-12-16 12:00:00,2017-12-16 13:00:00,3.6579999923706055,10.914860751177812
12805,2017-12-16 13:00:00,2017-12-16 14:00:00,3.3059999942779537,20.130452207616855
12806,2017-12-16 14:00:00,2017-12-16 15:00:00,3.7279999256134033,8.571913770727207
12807,2017-12-16 15:00:00,2017-12-16 16:00:00,3.5169999599456787,23.931232864792282
12808,2017-12-16 16:00:00,2017-12-16 17:00:00,4.150000095367432,25.49319751842602
12809,2017-12-16 17:00:00,2017-12-16 18:00:00,3.6579999923706055,22.09592439677264
