record_index,timestamp,actual,decoded,signed_error,absolute_error,absolute_percentage_error,code_sha256
3707,2014-09-16 05:30:00,4141.0,4158.004158004158,17.004158004157944,17.004158004157944,0.004106292683930921,6fa8bd5fea2ed473bbcde8cb00ef2cd51ba38f9807f863be5a456f5d6ac30bb7
3708,2014-09-16 06:00:00,6465.0,6465.6964656964665,0.6964656964664755,0.6964656964664755,0.00010772864601182915,eb2349f696a34e8aa2e94d4e21feb73e6231dabb966598d66803abc2b7749351
3709,2014-09-16 06:30:00,11772.0,11808.731808731809,36.731808731809,36.731808731809,0.0031202691753150695,b152f214655edba50e1bbcf780dee6c80352d855c09ec12da9a54ddd52428d47
3710,2014-09-16 07:00:00,16219.0,16257.796257796257,38.79625779625712,38.79625779625712,0.002392025266431785,c11c47ceffbcbef0439b21adb2d0de99fd1c7973cc5cd12c22d651df72b18d99
3711,2014-09-16 07:30:00,21253.0,21288.98128898129,35.981288981289254,35.981288981289254,0.0016929981170323838,41b78643e2bda10180f99e5c849171e0cdd99de41117659022c804653e167056
3712,2014-09-16 08:00:00,22609.0,22619.54261954262,10.542619542618922,10.542619542618922,0.00046630189493648204,831c4c347fc461cc670b49ed94023a01b0c01666c782ab11f02126ef696787d3
3713,2014-09-16 08:30:00,21527.0,21517.67151767152,-9.328482328481186,9.328482328481186,0.00043333870620528573,ea87e021c21b6b1d6521c7817a9ef2e32bb03faae01d888a1b84206e5e91bba9
3714,2014-09-16 09:00:00,20975.0,20997.920997921,22.92099792099907,22.92099792099907,0.001092777016495784,bab12c43f64a54cb1da72ba61689576a64e25649db6ada043616d96b09aee4ad
3715,2014-09-16 09:30:00,19673.0,19667.35966735967,-5.640332640330598,5.640332640330598,0.00028670424644592073,f25ebac90f62ee82ba3c47cf8603f96ee8c259a1343481b1cc7587c2e3f9b1ea
3716,2014-09-16 10:00:00,18065.0,18087.318087318086,22.318087318086327,22.318087318086327,0.0012354324560247068,4d81cc1a6f487ef1834500c05b052b0aa9020071c606f347bb7e674e26f412a2
3717,2014-09-16 10:30:00,18948.0,18960.49896049896,12.498960498960514,12.498960498960514,0.0006596453714883109,7097576b0743c0a022af2447455b724a4fc6e00f3efff701d4e7e0561992ec14
3718,2014-09-16 11:00:00,18111.0,18128.89812889813,17.89812889813038,17.89812889813038,0.0009882463087698295,fd4f3dddd8b888db658ba8f2d6163c7e4f3de99209cb9930c326efd8d73594f5
3719,2014-09-16 11:30:00,17622.0,17629.93762993763,7.937629937630845,7.937629937630845,0.0004504386526858952,c68b4fb0acb947e6343a924554a13760ae0ac90e1bc7d90808e91dee9028036a
3720,2014-09-16 12:00:00,17320.0,17338.87733887734,18.877338877340662,18.877338877340662,0.0010899156395693223,8004c8553c3b508cea2aa63d33af468efab72a89bc13f3b5cdfbb65e4a27cfcf
3721,2014-09-16 12:30:00,16939.0,16964.656964656966,25.65696465696601,25.65696465696601,0.0015146682010134017,1588d2f154da8fad7dc3577593af0bfcefa41c8480413870b4cd443cd1bc488d
3722,2014-09-16 13:00:00,16404.0,16424.116424116422,20.116424116422422,20.116424116422422,0.0012263121260925641,2431d7a1502e604134f9bc22440f79b0a84b49e9976e83949fbb34c20c29ed6d
3723,2014-09-16 13:30:00,17247.0,17255.717255717256,8.717255717256194,8.717255717256194,0.0005054360594454801,cc9c9637a3849878603a97bf2839b4e6eb8af335b98862568a5b3a201d20c379
3724,2014-09-16 14:00:00,17782.0,17796.257796257796,14.257796257796144,14.257796257796144,0.0008018106094812813,1f4424b899700dca9da2f1cbab21e587059b20c9bc15fe49229e50636fb17b9f
3725,2014-09-16 14:30:00,18554.0,18586.278586278586,32.27858627858586,32.27858627858586,0.0017397103739671155,0fa00875b375cfbcb0b9760283c91e8b47d31735a80f0c1f25b8b6da097fa879
3726,2014-09-16 15:00:00,18680.0,18711.01871101871,31.018711018710746,31.018711018710746,0.001660530568453466,4308a8c308c3dce76814e7e79c840ad8390f6368b13aa5f52b0d80913b6fa414
3727,2014-09-16 15:30:00,16755.0,16756.756756756757,1.7567567567566584,1.7567567567566584,0.00010484970198487965,018e999ff873308cf6c7c3d84549e426ded3ff6bde13efd226b5a5a657ab34cd
3728,2014-09-16 16:00:00,14825.0,14844.074844074845,19.074844074844805,19.074844074844805,0.00128666739122056,83fb4ba8318049deaae6ac02493a6b60ddd61e734419106041b8fd53f6214c32
3729,2014-09-16 16:30:00,13975.0,14012.474012474013,37.47401247401285,37.47401247401285,0.0026815035759579857,75541f90de7150c481c5a381c07da10c951630b9e7dd9669a0565f151fdb08e4
3730,2014-09-16 17:00:00,17093.0,17130.97713097713,37.97713097713131,37.97713097713131,0.002221794358926538,618bf68d3957f07676d93183209fe671ba119bfb85943ebf22ccb7ad87263031
3731,2014-09-16 17:30:00,19977.0,20000.0,23.0,23.0,0.00115132402262602,63f16b73db4897f755fbc669d9ff5ad7a8cd480ddd40b61bcf4f7b04af4eb46c
3732,2014-09-16 18:00:00,22922.0,22952.182952182953,30.18295218295316,30.18295218295316,0.0013167678292885943,1836a6e91004b909de8c3c9d06f8b2a39fdbc6bc6152bc21d25013cf61189370
3733,2014-09-16 18:30:00,24364.0,24365.904365904367,1.904365904367296,1.904365904367296,7.816310558066393e-05,ca0ca353fdb8f559838bf61001bf87657ad37fa0dd0e7771d60d4e90b1651cf0
3734,2014-09-16 19:00:00,24630.0,24656.964656964657,26.96465696465748,26.96465696465748,0.0010947891581265725,0e2339916827679fcd4354f441fe6d06829b47ab7a40c719d0808ec7ad709663
3735,2014-09-16 19:30:00,25234.0,25239.085239085238,5.085239085237845,5.085239085237845,0.00020152330527216633,d746f2422c4c3cc9711750caa37666d77bb76c87eadf3587fabe71fd8b413590
3736,2014-09-16 20:00:00,24839.0,24885.654885654887,46.65488565488704,46.65488565488704,0.0018782916242556882,36c1062b71675786b9697d61c8c8c81d9cc61f092ac4891506229bb822673428
3737,2014-09-16 20:30:00,24161.0,24199.5841995842,38.58419958419836,38.58419958419836,0.0015969620290632986,b02ec9dc385162cdcbf485ec9dd386f2ad48a082e7ebc1abebd35d8a7d4c2b6c
3738,2014-09-16 21:00:00,24550.0,24573.804573804573,23.80457380457301,23.80457380457301,0.0009696364075182489,f466b2aa99a9d4bdb91e7fb860d06492cdce418459a0723f33c8833f5b88e31e
3739,2014-09-16 21:30:00,23734.0,23700.623700623702,-33.37629937629754,33.37629937629754,0.0014062652471685151,1a9e4a2e1a905e183f5cd48225c295d9b8e00abc27b84d8b691275e1dd6e5c36
3740,2014-09-16 22:00:00,22366.0,22370.06237006237,4.062370062369155,4.062370062369155,0.00018163149702088682,b3cab9a8beff48174d62f2eac0fc713e5e915f375bf83bf680c5b10d8f235ff9
3741,2014-09-16 22:30:00,20411.0,20415.800415800415,4.800415800415067,4.800415800415067,0.00023518768313238287,e13f2a84f3543469d383d92057c53b44af308acc452c1efbb50a79be90e8ceb9
3742,2014-09-16 23:00:00,17774.0,17796.257796257796,22.257796257796144,22.257796257796144,0.0012522671462696154,1f4424b899700dca9da2f1cbab21e587059b20c9bc15fe49229e50636fb17b9f
3743,2014-09-16 23:30:00,14027.0,14012.474012474013,-14.525987525987148,14.525987525987148,0.0010355733603755006,020dccd91e943cbdcb7c748f95f7edcaaaa7739a16d0cf4fd8397d05cc8138e4
3744,2014-09-17 00:00:00,11590.0,11600.831600831601,10.831600831601463,10.831600831601463,0.0009345643513029735,2284ec161f1eed61c1c2af184afad1d2ee70b744bedc98ee1975095a84945311
3745,2014-09-17 00:30:00,8440.0,8440.74844074844,0.7484407484407711,0.7484407484407711,8.86778137962999e-05,ea361fe84331a3a5e3314df6bfe21ec9e4f05a130ee64480f142b9e2ef80f843
3746,2014-09-17 01:00:00,6881.0,6902.286902286903,21.28690228690266,21.28690228690266,0.003093576847391754,bd3c0b5a96ed38edf07fd0970be9401d3b5f77e04b35bc80a7ce811f1443ced9
3747,2014-09-17 01:30:00,4920.0,4948.024948024948,28.024948024947662,28.024948024947662,0.005696127647347086,5185bd2a886accef9bbf66a20a7225f59c658e96e940689b5acb059a9a80ad08
3748,2014-09-17 02:00:00,4097.0,4116.424116424117,19.42411642411662,19.42411642411662,0.0047410584388861655,05c547fa9092e4f41e937393c5bfff925566b8ca66cbb57989dc6f20679f99a8
3749,2014-09-17 02:30:00,3159.0,3160.0831600831602,1.0831600831602373,1.0831600831602373,0.0003428806847610754,339d0d873fc498cb06bb91fe05f19d44c5666e0393f7f9b7059840916578b3e9
3750,2014-09-17 03:00:00,2653.0,2661.122661122661,8.122661122661157,8.122661122661157,0.003061689077520225,f7da20337fca182e2b1d550e6ca66d386d04e755c7f75bbf2d332678f996d004
3751,2014-09-17 03:30:00,2347.0,2349.2723492723494,2.272349272349402,2.272349272349402,0.0009681931283977,451cbf51a37ffc521b9309a5518e3b7129e128ffba0a856296b2df50f12937a3
3752,2014-09-17 04:00:00,2387.0,2411.642411642412,24.642411642411844,24.642411642411844,0.010323590968752343,e3d8ba3a637616d9f770e5b5a0a938e9aec07457ff6ada9f1359125cb77132dd
3753,2014-09-17 04:30:00,2194.0,2203.742203742204,9.742203742203856,9.742203742203856,0.0044403845680054035,c8c7121eb705a420950fbef7cbb420ce9131ca95f68e2caa421f0c82026277bc
3754,2014-09-17 05:00:00,2479.0,2494.802494802495,15.802494802494948,15.802494802494948,0.006374544091365449,440ccf8a0caf5a8cb91f0cf890b6ad89a17fd661b679ce4ef143cea8b1549754
3755,2014-09-17 05:30:00,4554.0,4573.804573804574,19.80457380457392,19.80457380457392,0.004348830435786983,03de0dcea3a65266e89f3e9b1795c929e24e3ebd7cc0f2feedb8484ae837f927
3756,2014-09-17 06:00:00,6775.0,6735.966735966736,-39.03326403326355,39.03326403326355,0.00576136738498355,9ec57b764ba2a5dd2a9b0e21d15b1fc531e415cfc081ce28bba01f06e85bb611
3757,2014-09-17 06:30:00,12311.0,12328.482328482329,17.48232848232874,17.48232848232874,0.0014200575487229908,653a247f578269c01e153f213d35eb75e342e651fd200692a924947439d3d3b6
3758,2014-09-17 07:00:00,15989.0,16008.31600831601,19.316008316009174,19.316008316009174,0.0012080810754899727,6d3739a26deb2e74eb1b0dbf30780b871c8be884204951286ca0268df6c9a282
3759,2014-09-17 07:30:00,20058.0,20083.160083160084,25.16008316008447,25.16008316008447,0.0012543664951682354,27fbcb38cf5f8d1a2c42f53c8da837b9688ca3cae8e816af22751dabba2381db
3760,2014-09-17 08:00:00,20361.0,20374.220374220375,13.220374220374651,13.220374220374651,0.0006492988664787904,edbd0cf08cd802ca59a64b89a1a86315f7e69309cc15c6ca8ea0bd2c6a7fb1a7
3761,2014-09-17 08:30:00,20172.0,20207.90020790021,35.90020790020935,35.90020790020935,0.001779704932590192,4d5b043f54d772b667d3235a1c1d117a3fae2730b556a57c8c8e51670311d883
3762,2014-09-17 09:00:00,18974.0,19002.079002079,28.07900207900093,28.07900207900093,0.0014798672962475455,061ef2d3e8f8b92a454926fb3198a18a761befd2842e02f10d00bdde15202e39
3763,2014-09-17 09:30:00,17732.0,17754.677754677756,22.67775467775573,22.67775467775573,0.0012789169116713135,b39c3fc1a27b733d873b0c7d55d656d8d8e53d0998a795d73229f3faaefdad5f
3764,2014-09-17 10:00:00,17336.0,17338.87733887734,2.8773388773406623,2.8773388773406623,0.00016597478526422834,8004c8553c3b508cea2aa63d33af468efab72a89bc13f3b5cdfbb65e4a27cfcf
3765,2014-09-17 10:30:00,17321.0,17338.87733887734,17.877338877340662,17.877338877340662,0.0010321193278298403,8004c8553c3b508cea2aa63d33af468efab72a89bc13f3b5cdfbb65e4a27cfcf
3766,2014-09-17 11:00:00,16872.0,16881.49688149688,9.496881496881542,9.496881496881542,0.0005628782300190578,e38828c0fcb8555c6e393104a776ebe11c460640cad7095320a594cd5c32a2ad
3767,2014-09-17 11:30:00,18295.0,18295.218295218296,0.21829521829567966,0.21829521829567966,1.1931960551827256e-05,b9c89d1d32d2de9d66acdb83ddc6c7d90a35004ea8b5743ee8b09b2a3eb62477
3768,2014-09-17 12:00:00,18273.0,18295.218295218296,22.21829521829568,22.21829521829568,0.0012159084560989263,b9c89d1d32d2de9d66acdb83ddc6c7d90a35004ea8b5743ee8b09b2a3eb62477
3769,2014-09-17 12:30:00,17275.0,17297.297297297297,22.29729729729661,22.29729729729661,0.0012907263269057371,982e2d3772124a08c421bf6b57a99ace64409d7787a2b506990ad424604c9d50
3770,2014-09-17 13:00:00,17095.0,17130.97713097713,35.97713097713131,35.97713097713131,0.0021045411510459966,618bf68d3957f07676d93183209fe671ba119bfb85943ebf22ccb7ad87263031
3771,2014-09-17 13:30:00,17715.0,17754.677754677756,39.67775467775573,39.67775467775573,0.002239782934109835,b39c3fc1a27b733d873b0c7d55d656d8d8e53d0998a795d73229f3faaefdad5f
3772,2014-09-17 14:00:00,18451.0,18461.53846153846,10.538461538460979,10.538461538460979,0.0005711593701404248,3022101349a8d41e25da228857c71879ec64a22d3b9b89a29e44cf80c5dcd3ef
3773,2014-09-17 14:30:00,18612.0,18648.64864864865,36.64864864865012,36.64864864865012,0.0019690870754701336,a85cb3834fc71132f2da95482e935d398ebecb515a0789441d1453ef2caf0f06
3774,2014-09-17 15:00:00,18148.0,18170.47817047817,22.478170478170796,22.478170478170796,0.001238603178210866,db4d0efb1529a1f31bda86e4af0aed75c1c8aaa370add26c2e561df62cc92d79
3775,2014-09-17 15:30:00,16473.0,16507.276507276507,34.27650727650689,34.27650727650689,0.002080768972045583,770eacfdc13b1b61a132a3df13312f2ae247184dd60d013a9da19429429af652
3776,2014-09-17 16:00:00,14474.0,14511.434511434512,37.43451143451239,37.43451143451239,0.0025863279974100034,b54d994c8b83582475a6ba5476bb8bd46130414b212c85813f540eb08e1ec375
3777,2014-09-17 16:30:00,13434.0,13430.35343035343,-3.6465696465693327,3.6465696465693327,0.000271443326378542,f80e650e804167dbf7461608a0f30f16201eb2289d83010a501b08db90558c57
3778,2014-09-17 17:00:00,16229.0,16257.796257796257,28.796257796257123,28.796257796257123,0.001774370435409275,c11c47ceffbcbef0439b21adb2d0de99fd1c7973cc5cd12c22d651df72b18d99
3779,2014-09-17 17:30:00,19852.0,19875.259875259875,23.259875259875116,23.259875259875116,0.0011716640771647752,3f63d8d857fceacb1a25c4be1b28a776a1467da7347ed19a00998d277d038b07
3780,2014-09-17 18:00:00,22394.0,22411.642411642413,17.642411642413208,17.642411642413208,0.000787818685469912,8fc0e17bdda45468c99fb19747cd12e4ba510ef65938a3e0be6a281e98120c59
3781,2014-09-17 18:30:00,24618.0,24656.964656964657,38.96465696465748,38.96465696465748,0.0015827710197683597,0e2339916827679fcd4354f441fe6d06829b47ab7a40c719d0808ec7ad709663
3782,2014-09-17 19:00:00,25838.0,25862.785862785862,24.785862785862264,24.785862785862264,0.0009592794638076579,f525113476bf4a1d583008c399ebfbc42ebd9bc83918617e6215ae6da7a4b173
3783,2014-09-17 19:30:00,25496.0,25530.14553014553,34.145530145531666,34.145530145531666,0.0013392504763700842,685291758a30f4684bba08e59885fa16f5f43ad41827559291b5726b480ce253
3784,2014-09-17 20:00:00,24980.0,25031.18503118503,51.18503118502849,51.18503118502849,0.0020490404797849676,f9841d994c1204ac6a3a8a79c4b49c1aebb90d87e6ef8cf19cf8e1c685476535
3785,2014-09-17 20:30:00,23545.0,23575.883575883578,30.883575883577578,30.883575883577578,0.0013116829850744352,c961f83df6bba93d172f028d541adc985e82128087b07294e1cbcc16f356c24d
3786,2014-09-17 21:00:00,23847.0,23825.363825363827,-21.636174636172655,21.636174636172655,0.0009072912582787207,9f7a12944c22b32835f59ebb1f3caa5995885b130f368e8ffe135b0f48991f38
3787,2014-09-17 21:30:00,24236.0,24241.164241164242,5.164241164242412,5.164241164242412,0.00021308141459986846,feb52a232d4ce7b5137a9876ec46e792db4564b5cc607d7a17a26a80c67d8f8d
3788,2014-09-17 22:00:00,23551.0,23575.883575883578,24.883575883577578,24.883575883577578,0.00105658256055274,c961f83df6bba93d172f028d541adc985e82128087b07294e1cbcc16f356c24d
3789,2014-09-17 22:30:00,22454.0,22494.802494802494,40.80249480249404,40.80249480249404,0.0018171592946688358,a90172e042feb3ddbfe2d91ebc8792826dbffbea7d83c017c1f43e39463f5613
3790,2014-09-17 23:00:00,20389.0,20415.800415800415,26.800415800415067,26.800415800415067,0.001314454647133997,e13f2a84f3543469d383d92057c53b44af308acc452c1efbb50a79be90e8ceb9
3791,2014-09-17 23:30:00,17673.0,17713.09771309771,40.097713097711676,40.097713097711676,0.0022688685055005757,12c3cda194e70aa7cfad6fd60d63c0d3851ce9924ca6da4415c21ac9c90e73e8
3792,2014-09-18 00:00:00,13651.0,13679.83367983368,28.833679833680435,28.833679833680435,0.002112202756844219,65f583ce66b99a4817e6d0f4e33e0759a1fe98db1088d2b217d48033422b81fd
3793,2014-09-18 00:30:00,10769.0,10769.23076923077,0.2307692307695106,0.2307692307695106,2.1429030622110744e-05,6e45535ba9c6361b6a80ee1b2734c5a1999c8ec12707dabf45ab08c0f542d9f5
3794,2014-09-18 01:00:00,8102.0,8066.528066528067,-35.47193347193297,35.47193347193297,0.004378170016284,be02dcefbeaf02f208a56b4d9a20d6a386b9655e9963a26263b014c2bf0d18a1
3795,2014-09-18 01:30:00,6196.0,6237.006237006237,41.006237006236915,41.006237006236915,0.00661817898744947,5d4d46607f96b25ba0d0ba8f8d1020a447b89d2856940ef8587d4a1ac4d5c48a
3796,2014-09-18 02:00:00,5249.0,5280.665280665281,31.66528066528099,31.66528066528099,0.0060326311040733455,33af17c1cd00a60077559b34d30dbc837ad62e6792cdff58280a8a6c680ad0af
3797,2014-09-18 02:30:00,3850.0,3866.943866943867,16.94386694386685,16.94386694386685,0.004401004401004377,c78bae9a99b921191f704de80bbff2a4f7fb5625d04b40b647c6b83697a6e5fd
3798,2014-09-18 03:00:00,3150.0,3160.0831600831602,10.083160083160237,10.083160083160237,0.00320100320100325,339d0d873fc498cb06bb91fe05f19d44c5666e0393f7f9b7059840916578b3e9
3799,2014-09-18 03:30:00,2584.0,2619.5426195426194,35.54261954261938,35.54261954261938,0.013754883723923908,ba1b8a93e53d38ce08eb0210a8ff6f9242fb77342404bed0e26c90b541666a3b
3800,2014-09-18 04:00:00,2770.0,2785.862785862786,15.86278586278604,15.86278586278604,0.005726637495590628,7c94dd937abb10f93d32c99969a330c54261832d6e9d9cd7aa28b819b79aaf26
3801,2014-09-18 04:30:00,2477.0,2494.802494802495,17.802494802494948,17.802494802494948,0.00718711941965884,440ccf8a0caf5a8cb91f0cf890b6ad89a17fd661b679ce4ef143cea8b1549754
3802,2014-09-18 05:00:00,2678.0,2702.702702702703,24.702702702702936,24.702702702702936,0.009224310195184068,70cb7d8cbc54d442eaf86cfa0a3ef5b2674e60eb66b03c7bf090be8c8e5be27e
3803,2014-09-18 05:30:00,4506.0,4532.224532224533,26.224532224532595,26.224532224532595,0.005819913942417354,18ac374f634d0eb59e09b79153ec07db94be1450ace76a08bf0fbf725384c00b
3804,2014-09-18 06:00:00,7292.0,7338.877338877339,46.87733887733884,46.87733887733884,0.006428598310112293,90a3bc119d8db1893696b859d176b1c482e9d97ad1b3a3fc82e0b15e5fe8f7ce
3805,2014-09-18 06:30:00,12449.0,12453.222453222454,4.222453222453623,4.222453222453623,0.00033918011265592605,d59ec0c518903725e32a1a80ec0f48f24c51337c60fbc5368a52eb1d9c95b011
3806,2014-09-18 07:00:00,16418.0,16424.116424116422,6.116424116422422,6.116424116422422,0.0003725438004886358,2431d7a1502e604134f9bc22440f79b0a84b49e9976e83949fbb34c20c29ed6d
3807,2014-09-18 07:30:00,20080.0,20083.160083160084,3.1600831600844685,3.1600831600844685,0.0001573746593667564,27fbcb38cf5f8d1a2c42f53c8da837b9688ca3cae8e816af22751dabba2381db
3808,2014-09-18 08:00:00,20693.0,20727.65072765073,34.650727650729095,34.650727650729095,0.0016745144566147536,b010d7e8f41c4c2db25c1c2750df9db4d6e2215f6dd1b352f76b66425caa3a57
3809,2014-09-18 08:30:00,19988.0,20000.0,12.0,12.0,0.0006003602161296778,63f16b73db4897f755fbc669d9ff5ad7a8cd480ddd40b61bcf4f7b04af4eb46c
3810,2014-09-18 09:00:00,19313.0,19334.719334719335,21.719334719335166,21.719334719335166,0.0011245966302146308,b2106513cd4716f657ee19b3a8a41846c24a9176bead62e062b0ad90eae036f6
3811,2014-09-18 09:30:00,18918.0,18918.91891891892,0.9189189189200988,0.9189189189200988,4.85737878697589e-05,297e2d3a14fb2c9836b41df77d7f74efdf23a9910577625d909739ee8e899f78
3812,2014-09-18 10:00:00,17790.0,17796.257796257796,6.257796257796144,6.257796257796144,0.0003517592050475629,1f4424b899700dca9da2f1cbab21e587059b20c9bc15fe49229e50636fb17b9f
3813,2014-09-18 10:30:00,18028.0,18045.738045738046,17.738045738045912,17.738045738045912,0.0009839164487489413,35d82fba04f2169a8ee8c66ea5852606ede278872aa021f22dc4b552faddaa87
3814,2014-09-18 11:00:00,17242.0,17255.717255717256,13.717255717256194,13.717255717256194,0.0007955721910019831,cc9c9637a3849878603a97bf2839b4e6eb8af335b98862568a5b3a201d20c379
3815,2014-09-18 11:30:00,18279.0,18295.218295218296,16.21829521829568,16.21829521829568,0.0008872638119314886,b9c89d1d32d2de9d66acdb83ddc6c7d90a35004ea8b5743ee8b09b2a3eb62477
3816,2014-09-18 12:00:00,18118.0,18128.89812889813,10.89812889813038,10.89812889813038,0.0006015083838243945,fd4f3dddd8b888db658ba8f2d6163c7e4f3de99209cb9930c326efd8d73594f5
3817,2014-09-18 12:30:00,17858.0,17879.41787941788,21.417879417880613,21.417879417880613,0.001199343678904727,f4a3ccd03dbf0a8fee1bd7e15447523669ae487c88d5c5fb7dc3423e930d0afa
3818,2014-09-18 13:00:00,17635.0,17671.51767151767,36.51767151767126,36.51767151767126,0.002070749731651333,da11b739ca4dbc9a32bb970bb37c69aba8df11ea7bf38d231e6cfe82ff13bf10
3819,2014-09-18 13:30:00,18265.0,18295.218295218296,30.21829521829568,30.21829521829568,0.0016544371868763032,b9c89d1d32d2de9d66acdb83ddc6c7d90a35004ea8b5743ee8b09b2a3eb62477
3820,2014-09-18 14:00:00,18676.0,18711.01871101871,35.018711018710746,35.018711018710746,0.0018750648435805711,4308a8c308c3dce76814e7e79c840ad8390f6368b13aa5f52b0d80913b6fa414
3821,2014-09-18 14:30:00,18686.0,18711.01871101871,25.018711018710746,25.018711018710746,0.0013389013710109572,4308a8c308c3dce76814e7e79c840ad8390f6368b13aa5f52b0d80913b6fa414
3822,2014-09-18 15:00:00,18134.0,18170.47817047817,36.478170478170796,36.478170478170796,0.0020115898576249474,db4d0efb1529a1f31bda86e4af0aed75c1c8aaa370add26c2e561df62cc92d79
3823,2014-09-18 15:30:00,15579.0,15571.725571725572,-7.274428274427919,7.274428274427919,0.0004669380752569433,e47b6de8cb4d3e1f36468b9af3bc0611d9f7f5ada1a3b5caa44cf41eef8a62ed
3824,2014-09-18 16:00:00,13635.0,13638.253638253638,3.2536382536382007,3.2536382536382007,0.00023862400100023475,1b1aaaffc76365c3e1e95ee1d6070d50041eb2b890b90188b39524f64ccecde4
3825,2014-09-18 16:30:00,12689.0,12723.492723492724,34.4927234927236,34.4927234927236,0.0027183169274744737,18f2ef61b2b46e2e6ba15399b3090ce339b07d95488ba3ca926ab97a4ade4f12
3826,2014-09-18 17:00:00,15756.0,15758.83575883576,2.835758835759407,2.835758835759407,0.0001799796163848316,ea916dc9d505a534d1266d44f9f41d0e3c2164e66c8aef49fea9ab8ab578a6cf
3827,2014-09-18 17:30:00,19691.0,19667.35966735967,-23.6403326403306,23.6403326403306,0.0012005653669356863,f25ebac90f62ee82ba3c47cf8603f96ee8c259a1343481b1cc7587c2e3f9b1ea
3828,2014-09-18 18:00:00,21487.0,21496.8814968815,9.881496881498606,9.881496881498606,0.00045988257464972337,61ba6d4f88ffdce24bc1bc8d754dca3a2e5d2054b4c84d8bd15fbe5248952c2a
3829,2014-09-18 18:30:00,22751.0,22806.652806652808,55.65280665280807,55.65280665280807,0.0024461696915655607,d58b903540731ca6699c53ef15056c3f7d1e582f99614869274b0b0dccdf3f15
3830,2014-09-18 19:00:00,24126.0,24158.004158004158,32.004158004157944,32.004158004157944,0.0013265422367635723,c3c741b33116d7b3cda5358f883b140703e23e259f1211191a7772e835ec155b
3831,2014-09-18 19:30:00,24956.0,25031.18503118503,75.18503118502849,75.18503118502849,0.0030127036057472547,f9841d994c1204ac6a3a8a79c4b49c1aebb90d87e6ef8cf19cf8e1c685476535
3832,2014-09-18 20:00:00,26003.0,26049.89604989605,46.89604989605141,46.89604989605141,0.0018034861322174906,8245f0e1570a64c54db393ec59b8f30b532aa11af0ed1d74bcfd0d847662bec1
3833,2014-09-18 20:30:00,25167.0,25197.505197505197,30.50519750519743,30.50519750519743,0.0012121109987363384,8b5cbd90c24bf27ba709930bbda07916d2e3798c402792b83d529df9cafb42f1
3834,2014-09-18 21:00:00,25659.0,25696.465696465697,37.465696465696965,37.465696465696965,0.0014601386050000767,4c2b604939593d4133aef9d4b739bba63af35f2300da7bfc6063eaeace9b9670
3835,2014-09-18 21:30:00,25536.0,25571.725571725572,35.72557172557208,35.72557172557208,0.0013990277148172023,49c20824bbb6bb5fec76012edc35e7aa6480fe2fe7cb453ae47b53c1e03a16e3
3836,2014-09-18 22:00:00,25761.0,25779.62577962578,18.625779625781433,18.625779625781433,0.0007230223836722733,d2e7e1b3a3fea43c6ec08863f3367b7a1825bd5b520896fff0672195cedbd4f5
3837,2014-09-18 22:30:00,25212.0,25239.085239085238,27.085239085237845,27.085239085237845,0.0010742995036188262,d746f2422c4c3cc9711750caa37666d77bb76c87eadf3587fabe71fd8b413590
3838,2014-09-18 23:00:00,23548.0,23575.883575883578,27.883575883577578,27.883575883577578,0.001184116522998878,c961f83df6bba93d172f028d541adc985e82128087b07294e1cbcc16f356c24d
3839,2014-09-18 23:30:00,22005.0,22037.42203742204,32.42203742203856,32.42203742203856,0.0014733941114309728,d36cb26cafc0e8ddb94bccb51d1c6e7e4af72e0b3024db815e1b58757aa9d7ff
3840,2014-09-19 00:00:00,19518.0,19563.409563409565,45.409563409564726,45.409563409564726,0.0023265479767171186,824d795d43c3a92c5637bf2dab7798527b3bab112889a292a79a658b659b284f
3841,2014-09-19 00:30:00,15755.0,15758.83575883576,3.835758835759407,3.835758835759407,0.00024346295371370402,ea916dc9d505a534d1266d44f9f41d0e3c2164e66c8aef49fea9ab8ab578a6cf
3842,2014-09-19 01:00:00,12747.0,12765.072765072766,18.072765072765833,18.072765072765833,0.0014178053716769304,2891199a486d46acd2b0c7713f90b47fadf5dc875668a5d3bd323c8ab9ecfd13
3843,2014-09-19 01:30:00,10116.0,10145.530145530145,29.53014553014509,29.53014553014509,0.0029191523853445128,ff5eb6fd1381862d6908cd25b375df4fd70382f3815afc51727933856958b272
3844,2014-09-19 02:00:00,8379.0,8399.168399168399,20.168399168398537,20.168399168398537,0.0024070174446113543,8a5c4191ea9f027152444d4e2719c4ccf04a6f1bf2a8f30910f4bc41f349fd39
3845,2014-09-19 02:30:00,6566.0,6569.646569646569,3.6465696465693327,3.6465696465693327,0.0005553715575037059,d1ce0e853e79f4c04617aa0a32fb30cdf58277c2d3f20fd038c009402e1878c3
3846,2014-09-19 03:00:00,5478.0,5488.5654885654885,10.565488565488522,10.565488565488522,0.0019287127720862582,558bbb9b346cad7782968d4e517fe42354fa21d6ed02d0ba3920abc76c4bafd7
3847,2014-09-19 03:30:00,4552.0,4573.804573804574,21.80457380457392,21.80457380457392,0.004790108480793919,03de0dcea3a65266e89f3e9b1795c929e24e3ebd7cc0f2feedb8484ae837f927
